Mirna,Target,energy,gap_l,gap_r
hsa-miR-342-3p,QKI,-8.92,2856,2878
hsa-miR-342-3p,QKI,-13.37,2865,2887
hsa-miR-342-3p,QKI,-6.63,3066,3088
hsa-miR-342-3p,QKI,-6.1,3401,3423
hsa-miR-342-3p,QKI,-7.83,4640,4662
hsa-miR-342-3p,QKI,-9.58,5084,5106
hsa-miR-342-3p,QKI,-5.93,6107,6129
hsa-miR-342-3p,QKI,-6.55,6847,6869
hsa-miR-342-3p,QKI,-5.98,7486,7508
hsa-miR-342-3p,QKI,-8.58,7581,7603
hsa-miR-342-3p,QKI,-4.25,8003,8025
hsa-miR-342-3p,QKI,-12.32,9981,10003
hsa-miR-342-3p,QKI,-19.53,10607,10630
hsa-miR-342-3p,QKI,-9.73,10688,10710
hsa-miR-342-3p,QKI,-9.51,11432,11454
hsa-miR-342-3p,QKI,-9.27,12143,12165
hsa-miR-342-3p,QKI,-9.16,12846,12868
hsa-miR-342-3p,QKI,-8.01,13596,13618
hsa-miR-342-3p,QKI,-16.64,1943,1965
hsa-miR-342-3p,QKI,-14.63,2005,2028
hsa-miR-342-3p,QKI,-24.74,4875,4897
hsa-miR-342-3p,QKI,-8.74,6687,6710
hsa-miR-342-3p,QKI,-8.98,3971,3993
hsa-miR-342-3p,QKI,-18,5844,5868
hsa-miR-342-3p,QKI,-7.99,7958,7984
hsa-miR-342-3p,QKI,-7.68,4773,4797
hsa-miR-342-3p,QKI,-10.87,4918,4940
hsa-miR-342-3p,QKI,-11.01,6580,6605
hsa-miR-342-3p,QKI,-19.39,6745,6770
hsa-miR-342-3p,QKI,-20.67,6731,6752
hsa-miR-342-3p,QKI,-9.93,3440,3460
hsa-miR-342-3p,QKI,-12.71,6467,6493
hsa-miR-342-3p,QKI,-10.54,6654,6676
hsa-miR-342-3p,QKI,-10.18,4172,4196
hsa-miR-342-3p,QKI,-11.69,5605,5626
hsa-miR-342-3p,QKI,-9.5,1767,1789
hsa-miR-342-3p,QKI,-10.83,3189,3210
hsa-miR-342-3p,QKI,-13.61,7136,7158
hsa-miR-342-3p,QKI,-8.83,7286,7308
hsa-miR-342-3p,QKI,-7.92,2324,2348
hsa-miR-342-3p,QKI,-4.02,3043,3065
hsa-miR-342-3p,QKI,-6.34,5449,5471
hsa-miR-342-3p,QKI,-4.68,8455,8478
hsa-miR-342-3p,QKI,-11.21,1507,1529
hsa-miR-342-3p,QKI,-8.67,1528,1550
hsa-miR-342-3p,QKI,-6.55,2174,2196
hsa-miR-342-3p,QKI,-5.98,2813,2835
hsa-miR-342-3p,QKI,-8.58,2908,2930
hsa-miR-342-3p,QKI,-4.25,3330,3352
hsa-miR-342-3p,QKI,-12.32,5308,5330
hsa-miR-342-3p,QKI,-19.53,5934,5957
hsa-miR-342-3p,QKI,-9.73,6015,6037
hsa-miR-342-3p,QKI,-9.51,6759,6781
hsa-miR-342-3p,QKI,-9.27,7470,7492
hsa-miR-342-3p,QKI,-9.16,8173,8195
hsa-miR-342-3p,QKI,-8.01,8923,8945
hsa-miR-342-3p,QKI,-16.64,1919,1941
hsa-miR-342-3p,QKI,-14.63,1981,2004
hsa-miR-342-3p,QKI,-24.74,4851,4873
hsa-miR-342-3p,QKI,-8.74,6663,6686
hsa-miR-342-3p,QKI,-8.98,3947,3969
hsa-miR-342-3p,QKI,-18,5820,5844
hsa-miR-342-3p,QKI,-7.99,7934,7960
hsa-miR-342-3p,QKI,-7.68,4749,4773
hsa-miR-342-3p,QKI,-10.87,4894,4916
hsa-miR-342-3p,QKI,-11.01,6556,6581
hsa-miR-342-3p,QKI,-19.39,6721,6746
hsa-miR-342-3p,QKI,-20.67,6707,6728
hsa-miR-342-3p,QKI,-9.93,3416,3436
hsa-miR-342-3p,QKI,-12.71,6443,6469
hsa-miR-342-3p,QKI,-10.54,6630,6652
hsa-miR-342-3p,QKI,-10.18,4148,4172
hsa-miR-342-3p,QKI,-11.69,5581,5602
hsa-miR-342-3p,QKI,-9.5,1743,1765
hsa-miR-342-3p,QKI,-10.83,3165,3186
hsa-miR-342-3p,QKI,-13.61,7112,7134
hsa-miR-342-3p,QKI,-8.83,7262,7284
hsa-miR-342-3p,QKI,-7.92,2300,2324
hsa-miR-342-3p,QKI,-4.02,3019,3041
hsa-miR-342-3p,QKI,-6.34,5425,5447
hsa-miR-342-3p,QKI,-4.68,8431,8454
hsa-miR-342-3p,QKI,-11.21,1483,1505
hsa-miR-342-3p,QKI,-8.67,1504,1526
hsa-miR-342-3p,QKI,-6.55,2150,2172
hsa-miR-342-3p,QKI,-5.98,2789,2811
hsa-miR-342-3p,QKI,-8.58,2884,2906
hsa-miR-342-3p,QKI,-4.25,3306,3328
hsa-miR-342-3p,QKI,-12.32,5284,5306
hsa-miR-342-3p,QKI,-19.53,5910,5933
hsa-miR-342-3p,QKI,-9.73,5991,6013
hsa-miR-342-3p,QKI,-9.51,6735,6757
hsa-miR-342-3p,QKI,-9.27,7446,7468
hsa-miR-342-3p,QKI,-9.16,8149,8171
hsa-miR-342-3p,QKI,-8.01,8899,8921
hsa-miR-148b-3p,RB1,-12.38,630,650
hsa-miR-148b-3p,RB1,-11.84,713,734
hsa-miR-148b-3p,RB1,-14.82,4604,4628
hsa-miR-148b-3p,RB1,-9.06,3821,3842
hsa-miR-148b-3p,RB1,-9.45,4660,4681
hsa-miR-148b-3p,RB1,-8.67,2091,2114
hsa-miR-148b-3p,RB1,-8.16,4020,4040
hsa-miR-148b-3p,RB1,-10.37,932,953
hsa-miR-148b-3p,RB1,-13.8,2981,3001
hsa-miR-148b-3p,RB1,-13.14,697,717
hsa-miR-148b-3p,RB1,-9.91,1617,1638
hsa-miR-148b-3p,RB1,-5.91,4400,4421
hsa-miR-148b-3p,RB1,-14.75,1149,1169
hsa-miR-148b-3p,RB1,-9.49,3524,3545
hsa-miR-148b-3p,RB1,-5.97,1371,1392
hsa-miR-148b-3p,RB1,-6.64,327,347
hsa-miR-148b-3p,RB1,-9.02,1710,1730
hsa-miR-148b-3p,RB1,-6.44,4192,4213
hsa-miR-148b-3p,RB1,-14.44,2958,2980
hsa-miR-148b-3p,RB1,-11.23,3080,3101
hsa-miR-148b-3p,RB1,-13.9,3983,4005
hsa-miR-148b-3p,RB1,-6.47,495,516
hsa-miR-148b-3p,RB1,-9.83,1509,1528
hsa-miR-148b-3p,RB1,-11.28,3313,3333
hsa-miR-148b-3p,RB1,-6.4,1063,1082
hsa-miR-148b-3p,RB1,-8.58,1950,1971
hsa-miR-148b-3p,RB1,-9.71,2762,2783
hsa-miR-148b-3p,RB1,-11.68,3725,3746
hsa-miR-148b-3p,RB1,-10.36,4070,4091
hsa-miR-335-5p,SOX5,-9.82,4202,4224
hsa-miR-335-5p,SOX5,-9.54,266,288
hsa-miR-335-5p,SOX5,-11.48,3056,3077
hsa-miR-335-5p,SOX5,-12.67,3911,3933
hsa-miR-335-5p,SOX5,-7.31,3367,3389
hsa-miR-335-5p,SOX5,-10.12,3557,3579
hsa-miR-335-5p,SOX5,-11.01,744,766
hsa-miR-335-5p,SOX5,-9.59,2953,2975
hsa-miR-335-5p,SOX5,-7.43,1764,1786
hsa-miR-335-5p,SOX5,-8.4,3118,3142
hsa-miR-335-5p,SOX5,-7.8,103,125
hsa-miR-335-5p,SOX5,-5.14,3161,3183
hsa-miR-335-5p,SOX5,-8.9,965,987
hsa-miR-335-5p,SOX5,-6.12,3388,3410
hsa-miR-335-5p,SOX5,-7.29,2936,2958
hsa-miR-335-5p,SOX5,-7.04,4294,4316
hsa-miR-335-5p,SOX5,-7.45,849,871
hsa-miR-335-5p,SOX5,-3.57,3087,3111
hsa-miR-335-5p,SOX5,-8.83,1575,1597
hsa-miR-335-5p,SOX5,-7.18,3689,3711
hsa-miR-335-5p,SOX5,-6.49,3707,3729
hsa-miR-335-5p,SOX5,-11.37,3890,3911
hsa-miR-335-5p,SOX5,-5.21,4115,4137
hsa-miR-335-5p,SOX5,-5.81,4303,4325
hsa-miR-335-5p,SOX5,-9.82,3953,3975
hsa-miR-335-5p,SOX5,-11.48,2807,2828
hsa-miR-335-5p,SOX5,-12.67,3662,3684
hsa-miR-335-5p,SOX5,-7.31,3118,3140
hsa-miR-335-5p,SOX5,-10.12,3308,3330
hsa-miR-335-5p,SOX5,-11.01,819,841
hsa-miR-335-5p,SOX5,-9.59,2704,2726
hsa-miR-335-5p,SOX5,-8.4,2869,2893
hsa-miR-335-5p,SOX5,-5.14,2912,2934
hsa-miR-335-5p,SOX5,-8.9,1040,1062
hsa-miR-335-5p,SOX5,-6.12,3139,3161
hsa-miR-335-5p,SOX5,-7.29,2687,2709
hsa-miR-335-5p,SOX5,-7.04,4045,4067
hsa-miR-335-5p,SOX5,-7.45,924,946
hsa-miR-335-5p,SOX5,-3.57,2838,2862
hsa-miR-335-5p,SOX5,-7.18,3440,3462
hsa-miR-335-5p,SOX5,-6.49,3458,3480
hsa-miR-335-5p,SOX5,-11.37,3641,3662
hsa-miR-335-5p,SOX5,-5.21,3866,3888
hsa-miR-335-5p,SOX5,-5.81,4054,4076
hsa-miR-335-5p,SOX5,-9.82,3993,4015
hsa-miR-335-5p,SOX5,-11.48,2847,2868
hsa-miR-335-5p,SOX5,-12.67,3702,3724
hsa-miR-335-5p,SOX5,-7.31,3158,3180
hsa-miR-335-5p,SOX5,-10.12,3348,3370
hsa-miR-335-5p,SOX5,-11.01,535,557
hsa-miR-335-5p,SOX5,-9.59,2744,2766
hsa-miR-335-5p,SOX5,-7.43,1555,1577
hsa-miR-335-5p,SOX5,-8.4,2909,2933
hsa-miR-335-5p,SOX5,-5.14,2952,2974
hsa-miR-335-5p,SOX5,-8.9,756,778
hsa-miR-335-5p,SOX5,-6.12,3179,3201
hsa-miR-335-5p,SOX5,-7.29,2727,2749
hsa-miR-335-5p,SOX5,-7.04,4085,4107
hsa-miR-335-5p,SOX5,-7.45,640,662
hsa-miR-335-5p,SOX5,-3.57,2878,2902
hsa-miR-335-5p,SOX5,-8.83,1366,1388
hsa-miR-335-5p,SOX5,-7.18,3480,3502
hsa-miR-335-5p,SOX5,-6.49,3498,3520
hsa-miR-335-5p,SOX5,-11.37,3681,3702
hsa-miR-335-5p,SOX5,-5.21,3906,3928
hsa-miR-335-5p,SOX5,-5.81,4094,4116
hsa-miR-335-5p,SOX5,-9.82,3969,3991
hsa-miR-335-5p,SOX5,-11.48,2823,2844
hsa-miR-335-5p,SOX5,-12.67,3678,3700
hsa-miR-335-5p,SOX5,-7.31,3134,3156
hsa-miR-335-5p,SOX5,-10.12,3324,3346
hsa-miR-335-5p,SOX5,-11.01,511,533
hsa-miR-335-5p,SOX5,-9.59,2720,2742
hsa-miR-335-5p,SOX5,-5.75,78,99
hsa-miR-335-5p,SOX5,-7.43,1531,1553
hsa-miR-335-5p,SOX5,-8.4,2885,2909
hsa-miR-335-5p,SOX5,-5.14,2928,2950
hsa-miR-335-5p,SOX5,-8.9,732,754
hsa-miR-335-5p,SOX5,-6.12,3155,3177
hsa-miR-335-5p,SOX5,-7.29,2703,2725
hsa-miR-335-5p,SOX5,-7.04,4061,4083
hsa-miR-335-5p,SOX5,-7.45,616,638
hsa-miR-335-5p,SOX5,-3.57,2854,2878
hsa-miR-335-5p,SOX5,-8.83,1342,1364
hsa-miR-335-5p,SOX5,-7.18,3456,3478
hsa-miR-335-5p,SOX5,-6.49,3474,3496
hsa-miR-335-5p,SOX5,-11.37,3657,3678
hsa-miR-335-5p,SOX5,-5.21,3882,3904
hsa-miR-335-5p,SOX5,-5.81,4070,4092
hsa-miR-335-5p,SOX5,-9.82,2769,2791
hsa-miR-335-5p,SOX5,-11.48,1623,1644
hsa-miR-335-5p,SOX5,-12.67,2478,2500
hsa-miR-335-5p,SOX5,-7.31,1934,1956
hsa-miR-335-5p,SOX5,-10.12,2124,2146
hsa-miR-335-5p,SOX5,-9.59,1520,1542
hsa-miR-335-5p,SOX5,-7.43,331,353
hsa-miR-335-5p,SOX5,-8.4,1685,1709
hsa-miR-335-5p,SOX5,-5.14,1728,1750
hsa-miR-335-5p,SOX5,-6.12,1955,1977
hsa-miR-335-5p,SOX5,-7.29,1503,1525
hsa-miR-335-5p,SOX5,-7.04,2861,2883
hsa-miR-335-5p,SOX5,-3.57,1654,1678
hsa-miR-335-5p,SOX5,-8.83,142,164
hsa-miR-335-5p,SOX5,-7.18,2256,2278
hsa-miR-335-5p,SOX5,-6.49,2274,2296
hsa-miR-335-5p,SOX5,-11.37,2457,2478
hsa-miR-335-5p,SOX5,-5.21,2682,2704
hsa-miR-335-5p,SOX5,-5.81,2870,2892
hsa-miR-335-5p,TNKS2,-8.45,575,600
hsa-miR-335-5p,TNKS2,-13.48,1564,1586
hsa-miR-335-5p,TNKS2,-10.06,2656,2678
hsa-miR-335-5p,TNKS2,-10.64,4828,4849
hsa-miR-335-5p,TNKS2,-11.86,3570,3592
hsa-miR-335-5p,TNKS2,-9.07,4194,4216
hsa-miR-335-5p,TNKS2,-12.56,4969,4991
hsa-miR-335-5p,TNKS2,-10.11,5825,5845
hsa-miR-335-5p,TNKS2,-9.23,5679,5701
hsa-miR-335-5p,TNKS2,-8.55,2693,2715
hsa-miR-335-5p,TNKS2,-10.15,4649,4671
hsa-miR-335-5p,TNKS2,-6.83,2171,2192
hsa-miR-335-5p,TNKS2,-9.77,5912,5934
hsa-miR-335-5p,TNKS2,-10.13,252,274
hsa-miR-335-5p,TNKS2,-8.13,4666,4690
hsa-miR-335-5p,TNKS2,-7.06,562,584
hsa-miR-335-5p,TNKS2,-8.23,4620,4642
hsa-miR-335-5p,TNKS2,-6.45,5478,5500
hsa-miR-335-5p,TNKS2,-8.44,4226,4248
hsa-miR-335-5p,TNKS2,-7.49,5455,5477
hsa-miR-335-5p,TNKS2,-6.86,5467,5488
hsa-miR-335-5p,TNKS2,-5.54,708,730
hsa-miR-335-5p,TNKS2,-6.5,1979,2004
hsa-miR-335-5p,TNKS2,-7.25,6228,6250
hsa-miR-335-5p,TNKS2,-6.39,865,887
hsa-miR-335-5p,TNKS2,-5.5,1037,1059
hsa-miR-335-5p,TNKS2,-6.29,4134,4156
hsa-miR-335-5p,TNKS2,-14.1,231,253
hsa-miR-335-5p,TNKS2,-5.53,3542,3564
hsa-miR-335-5p,TNKS2,-5.85,3984,4009
hsa-miR-335-5p,TNKS2,-5.88,3474,3495
hsa-miR-335-5p,TNKS2,-9.08,4284,4309
hsa-miR-335-5p,TNKS2,-9.1,5144,5166
hsa-miR-335-5p,TNKS2,-9.4,5199,5222
hsa-miR-335-5p,TNKS2,-7.43,2685,2708
hsa-miR-335-5p,TNKS2,-8.22,3380,3404
hsa-miR-335-5p,TNKS2,-7.63,2752,2774
hsa-miR-335-5p,TNKS2,-6.49,4508,4530
hsa-miR-335-5p,TNKS2,-5.65,609,631
hsa-miR-335-5p,TNKS2,-8.01,1065,1087
hsa-miR-335-5p,TNKS2,-5.62,1166,1189
hsa-miR-335-5p,TNKS2,-8.44,1479,1501
hsa-miR-335-5p,TNKS2,-8.26,2011,2033
hsa-miR-335-5p,TNKS2,-5.04,5116,5140
hsa-miR-335-5p,TNKS2,-7.59,5510,5532
hsa-miR-335-5p,TNKS2,-9.09,6107,6130
hsa-miR-335-5p,TNKS2,-8.99,1523,1547
hsa-miR-335-5p,TNKS2,-5.56,1687,1709
hsa-miR-335-5p,TNKS2,-7.18,2467,2489
hsa-miR-335-5p,TNKS2,-9.01,481,503
hsa-miR-335-5p,TNKS2,-7.63,3037,3059
hsa-miR-335-5p,TNKS2,-5.56,6056,6080
hsa-miR-335-5p,TNKS2,-6.41,822,844
hsa-miR-335-5p,TNKS2,-6.55,1120,1142
hsa-miR-335-5p,TNKS2,-10.63,1573,1595
hsa-miR-335-5p,TNKS2,-7.56,2596,2618
hsa-miR-335-5p,TNKS2,-10.83,2800,2822
hsa-miR-335-5p,TNKS2,-12.57,2932,2954
hsa-miR-335-5p,TNKS2,-4.86,3873,3895
hsa-miR-335-5p,TNKS2,-5.95,5184,5206
hsa-miR-335-5p,TNKS2,-10.64,5923,5945
hsa-miR-335-5p,TNKS2,-6.5,5937,5960
hsa-miR-346,QKI,-25.07,86,105
hsa-miR-346,QKI,-31.26,512,532
hsa-miR-346,QKI,-18.56,6658,6682
hsa-miR-346,QKI,-16.55,1583,1605
hsa-miR-346,QKI,-16.09,2174,2197
hsa-miR-346,QKI,-18.79,9016,9038
hsa-miR-346,QKI,-18.71,9731,9752
hsa-miR-346,QKI,-16.52,15054,15074
hsa-miR-346,QKI,-26.76,357,379
hsa-miR-346,QKI,-21.42,12842,12867
hsa-miR-346,QKI,-24.59,339,359
hsa-miR-346,QKI,-10.01,2324,2346
hsa-miR-346,QKI,-12.28,3603,3625
hsa-miR-346,QKI,-16.18,4536,4558
hsa-miR-346,QKI,-16.07,11078,11100
hsa-miR-346,QKI,-22.99,14124,14144
hsa-miR-346,QKI,-7.72,12286,12308
hsa-miR-346,QKI,-12.85,9239,9261
hsa-miR-346,QKI,-19.07,3619,3641
hsa-miR-346,QKI,-14.12,8797,8819
hsa-miR-346,QKI,-16.67,181,202
hsa-miR-346,QKI,-15.41,14188,14212
hsa-miR-346,QKI,-12.76,16222,16245
hsa-miR-346,QKI,-15.24,1560,1585
hsa-miR-346,QKI,-10.13,2018,2041
hsa-miR-346,QKI,-20.26,296,318
hsa-miR-346,QKI,-12.44,14645,14667
hsa-miR-346,QKI,-19.83,9411,9435
hsa-miR-346,QKI,-18.37,14067,14089
hsa-miR-346,QKI,-11.74,723,746
hsa-miR-346,QKI,-7.52,3355,3377
hsa-miR-346,QKI,-9.98,6968,6991
hsa-miR-346,QKI,-13.81,7502,7528
hsa-miR-346,QKI,-10.55,7653,7675
hsa-miR-346,QKI,-9.44,13724,13746
hsa-miR-346,QKI,-25.77,401,425
hsa-miR-346,QKI,-27.86,71,96
hsa-miR-346,QKI,-24.88,147,167
hsa-miR-346,QKI,-23.77,8844,8866
hsa-miR-346,QKI,-15.29,10840,10862
hsa-miR-346,QKI,-29.44,11781,11803
hsa-miR-346,QKI,-7.5,684,706
hsa-miR-346,QKI,-15.07,743,765
hsa-miR-346,QKI,-7.87,878,900
hsa-miR-346,QKI,-9.88,1025,1047
hsa-miR-346,QKI,-12.18,1082,1104
hsa-miR-346,QKI,-10.57,1299,1321
hsa-miR-346,QKI,-9.28,1309,1331
hsa-miR-346,QKI,-13.03,2059,2081
hsa-miR-346,QKI,-8.45,2551,2573
hsa-miR-346,QKI,-11.46,6685,6708
hsa-miR-346,QKI,-10.22,7304,7326
hsa-miR-346,QKI,-6.24,7524,7546
hsa-miR-346,QKI,-10.88,8053,8076
hsa-miR-346,QKI,-12.89,8832,8854
hsa-miR-346,QKI,-10.69,9962,9984
hsa-miR-346,QKI,-10.03,10390,10412
hsa-miR-346,QKI,-9.92,12031,12053
hsa-miR-346,QKI,-16.71,12423,12445
hsa-miR-346,QKI,-10.04,12615,12637
hsa-miR-346,QKI,-6.74,12672,12694
hsa-miR-346,QKI,-12.31,14657,14679
hsa-miR-346,QKI,-7.31,16051,16073
hsa-miR-346,QKI,-18.56,5711,5735
hsa-miR-346,QKI,-18.79,8069,8091
hsa-miR-346,QKI,-18.71,8784,8805
hsa-miR-346,QKI,-16.52,14107,14127
hsa-miR-346,QKI,-21.42,11895,11920
hsa-miR-346,QKI,-12.28,2656,2678
hsa-miR-346,QKI,-16.18,3589,3611
hsa-miR-346,QKI,-16.07,10131,10153
hsa-miR-346,QKI,-22.99,13177,13197
hsa-miR-346,QKI,-7.72,11339,11361
hsa-miR-346,QKI,-12.85,8292,8314
hsa-miR-346,QKI,-19.07,2672,2694
hsa-miR-346,QKI,-14.12,7850,7872
hsa-miR-346,QKI,-15.41,13241,13265
hsa-miR-346,QKI,-12.76,15275,15298
hsa-miR-346,QKI,-12.44,13698,13720
hsa-miR-346,QKI,-19.83,8464,8488
hsa-miR-346,QKI,-18.37,13120,13142
hsa-miR-346,QKI,-7.52,2408,2430
hsa-miR-346,QKI,-9.98,6021,6044
hsa-miR-346,QKI,-13.81,6555,6581
hsa-miR-346,QKI,-10.55,6706,6728
hsa-miR-346,QKI,-9.44,12777,12799
hsa-miR-346,QKI,-23.77,7897,7919
hsa-miR-346,QKI,-15.29,9893,9915
hsa-miR-346,QKI,-29.44,10834,10856
hsa-miR-346,QKI,-8.45,1604,1626
hsa-miR-346,QKI,-11.46,5738,5761
hsa-miR-346,QKI,-10.22,6357,6379
hsa-miR-346,QKI,-6.24,6577,6599
hsa-miR-346,QKI,-10.88,7106,7129
hsa-miR-346,QKI,-12.89,7885,7907
hsa-miR-346,QKI,-10.69,9015,9037
hsa-miR-346,QKI,-10.03,9443,9465
hsa-miR-346,QKI,-9.92,11084,11106
hsa-miR-346,QKI,-16.71,11476,11498
hsa-miR-346,QKI,-10.04,11668,11690
hsa-miR-346,QKI,-6.74,11725,11747
hsa-miR-346,QKI,-12.31,13710,13732
hsa-miR-346,QKI,-7.31,15104,15126
hsa-miR-346,QKI,-18.56,4432,4456
hsa-miR-346,QKI,-18.79,6790,6812
hsa-miR-346,QKI,-18.71,7505,7526
hsa-miR-346,QKI,-16.52,12828,12848
hsa-miR-346,QKI,-21.42,10616,10641
hsa-miR-346,QKI,-16.18,2310,2332
hsa-miR-346,QKI,-16.07,8852,8874
hsa-miR-346,QKI,-22.99,11898,11918
hsa-miR-346,QKI,-7.72,10060,10082
hsa-miR-346,QKI,-12.85,7013,7035
hsa-miR-346,QKI,-14.12,6571,6593
hsa-miR-346,QKI,-15.41,11962,11986
hsa-miR-346,QKI,-12.76,13996,14019
hsa-miR-346,QKI,-12.44,12419,12441
hsa-miR-346,QKI,-19.83,7185,7209
hsa-miR-346,QKI,-18.37,11841,11863
hsa-miR-346,QKI,-9.98,4742,4765
hsa-miR-346,QKI,-13.81,5276,5302
hsa-miR-346,QKI,-10.55,5427,5449
hsa-miR-346,QKI,-9.44,11498,11520
hsa-miR-346,QKI,-23.77,6618,6640
hsa-miR-346,QKI,-15.29,8614,8636
hsa-miR-346,QKI,-29.44,9555,9577
hsa-miR-346,QKI,-11.46,4459,4482
hsa-miR-346,QKI,-10.22,5078,5100
hsa-miR-346,QKI,-6.24,5298,5320
hsa-miR-346,QKI,-10.88,5827,5850
hsa-miR-346,QKI,-12.89,6606,6628
hsa-miR-346,QKI,-10.69,7736,7758
hsa-miR-346,QKI,-10.03,8164,8186
hsa-miR-346,QKI,-9.92,9805,9827
hsa-miR-346,QKI,-16.71,10197,10219
hsa-miR-346,QKI,-10.04,10389,10411
hsa-miR-346,QKI,-6.74,10446,10468
hsa-miR-346,QKI,-12.31,12431,12453
hsa-miR-346,QKI,-7.31,13825,13847
hsa-miR-346,QKI,-18.79,2117,2139
hsa-miR-346,QKI,-18.71,2832,2853
hsa-miR-346,QKI,-16.52,8155,8175
hsa-miR-346,QKI,-21.42,5943,5968
hsa-miR-346,QKI,-16.18,1535,1557
hsa-miR-346,QKI,-16.07,4179,4201
hsa-miR-346,QKI,-22.99,7225,7245
hsa-miR-346,QKI,-7.72,5387,5409
hsa-miR-346,QKI,-12.85,2340,2362
hsa-miR-346,QKI,-14.12,1898,1920
hsa-miR-346,QKI,-15.41,7289,7313
hsa-miR-346,QKI,-12.76,9323,9346
hsa-miR-346,QKI,-12.44,7746,7768
hsa-miR-346,QKI,-19.83,2512,2536
hsa-miR-346,QKI,-18.37,7168,7190
hsa-miR-346,QKI,-9.44,6825,6847
hsa-miR-346,QKI,-23.77,1945,1967
hsa-miR-346,QKI,-15.29,3941,3963
hsa-miR-346,QKI,-29.44,4882,4904
hsa-miR-346,QKI,-12.89,1933,1955
hsa-miR-346,QKI,-10.69,3063,3085
hsa-miR-346,QKI,-10.03,3491,3513
hsa-miR-346,QKI,-9.92,5132,5154
hsa-miR-346,QKI,-16.71,5524,5546
hsa-miR-346,QKI,-10.04,5716,5738
hsa-miR-346,QKI,-6.74,5773,5795
hsa-miR-346,QKI,-12.31,7758,7780
hsa-miR-346,QKI,-7.31,9152,9174
hsa-miR-346,QKI,-18.79,2093,2115
hsa-miR-346,QKI,-18.71,2808,2829
hsa-miR-346,QKI,-16.52,8131,8151
hsa-miR-346,QKI,-21.42,5919,5944
hsa-miR-346,QKI,-16.18,1511,1533
hsa-miR-346,QKI,-16.07,4155,4177
hsa-miR-346,QKI,-22.99,7201,7221
hsa-miR-346,QKI,-7.72,5363,5385
hsa-miR-346,QKI,-12.85,2316,2338
hsa-miR-346,QKI,-14.12,1874,1896
hsa-miR-346,QKI,-15.41,7265,7289
hsa-miR-346,QKI,-12.76,9299,9322
hsa-miR-346,QKI,-12.44,7722,7744
hsa-miR-346,QKI,-19.83,2488,2512
hsa-miR-346,QKI,-18.37,7144,7166
hsa-miR-346,QKI,-9.44,6801,6823
hsa-miR-346,QKI,-23.77,1921,1943
hsa-miR-346,QKI,-15.29,3917,3939
hsa-miR-346,QKI,-29.44,4858,4880
hsa-miR-346,QKI,-10.57,1275,1297
hsa-miR-346,QKI,-9.28,1285,1307
hsa-miR-346,QKI,-12.89,1909,1931
hsa-miR-346,QKI,-10.69,3039,3061
hsa-miR-346,QKI,-10.03,3467,3489
hsa-miR-346,QKI,-9.92,5108,5130
hsa-miR-346,QKI,-16.71,5500,5522
hsa-miR-346,QKI,-10.04,5692,5714
hsa-miR-346,QKI,-6.74,5749,5771
hsa-miR-346,QKI,-12.31,7734,7756
hsa-miR-346,QKI,-7.31,9128,9150
hsa-miR-449a,TNKS2,-15.6,1194,1215
hsa-miR-449a,TNKS2,-20.81,2235,2257
hsa-miR-449a,TNKS2,-16,2743,2764
hsa-miR-449a,TNKS2,-19,64,84
hsa-miR-449a,TNKS2,-10.96,5264,5283
hsa-miR-449a,TNKS2,-16.77,779,802
hsa-miR-449a,TNKS2,-20.55,5014,5035
hsa-miR-449a,TNKS2,-15.08,5721,5740
hsa-miR-449a,TNKS2,-10.63,5747,5769
hsa-miR-449a,TNKS2,-14.37,1028,1051
hsa-miR-449a,TNKS2,-18.34,891,911
hsa-miR-449a,TNKS2,-17.6,4222,4244
hsa-miR-449a,TNKS2,-13.24,4092,4115
hsa-miR-449a,TNKS2,-16.8,1392,1414
hsa-miR-449a,TNKS2,-14.3,1117,1138
hsa-miR-449a,TNKS2,-20.05,2292,2315
hsa-miR-449a,TNKS2,-11.42,2688,2709
hsa-miR-449a,TNKS2,-15.44,4156,4178
hsa-miR-449a,TNKS2,-12.03,4129,4150
hsa-miR-449a,TNKS2,-15,5877,5897
hsa-miR-449a,TNKS2,-13.99,2492,2518
hsa-miR-449a,TNKS2,-10.94,3811,3830
hsa-miR-449a,TNKS2,-12.29,463,486
hsa-miR-449a,TNKS2,-13.23,1684,1705
hsa-miR-449a,TNKS2,-11.29,1819,1840
hsa-miR-449a,TNKS2,-15.92,5075,5100
hsa-miR-449a,TNKS2,-14.81,3659,3679
hsa-miR-449a,TNKS2,-16.84,973,993
hsa-miR-449a,TNKS2,-16.45,3553,3575
hsa-miR-449a,TNKS2,-11.66,4700,4721
hsa-miR-449a,TNKS2,-21.96,8,33
hsa-miR-449a,TNKS2,-10.86,2557,2577
hsa-miR-449a,TNKS2,-7.44,3035,3055
hsa-miR-449a,TNKS2,-14,6082,6103
hsa-miR-449a,TNKS2,-13.4,296,317
hsa-miR-449a,TNKS2,-13.32,1846,1867
hsa-miR-449a,TNKS2,-12.75,2832,2853
hsa-miR-449a,TNKS2,-12.5,3310,3331
hsa-miR-449a,TNKS2,-12.06,3614,3634
hsa-miR-449a,TNKS2,-11.2,1433,1455
hsa-miR-449a,TNKS2,-12.53,3953,3978
hsa-miR-449a,TNKS2,-9.28,4146,4167
hsa-miR-449a,TNKS2,-18.45,26,46
hsa-miR-449a,TNKS2,-15.25,136,157
